ADC_pan_value, ADC_tilt_value, Button_value, Encoder_tilt_value, Encoder_pan_value, Tilt_Velocity
2048, 819, 0, 287, 359, 204
2048, 819, 0, 279, 359, 195
2048, 819, 0, 270, 359, 177
2048, 819, 0, 261, 359, 248
2048, 819, 0, 257, 359, 187
2048, 819, 0, 247, 359, 248
2048, 819, 0, 238, 359, 10
2048, 819, 0, 226, 359, 19
2048, 819, 0, 215, 359, 240
2048, 819, 0, 204, 359, 187
2048, 819, 0, 189, 359, 187
2048, 819, 0, 180, 359, 160
2048, 819, 0, 174, 359, 151
2048, 819, 0, 161, 359, 178
2048, 819, 0, 155, 359, 143
2048, 819, 0, 148, 359, 125
2048, 819, 0, 144, 359, 151
2048, 819, 0, 140, 359, 196
2048, 819, 0, 136, 359, 10
2048, 819, 0, 136, 359, 72
2048, 819, 0, 135, 359, 169
2048, 819, 0, 135, 359, 36
2048, 819, 0, 135, 359, 116
2048, 819, 0, 136, 359, 169
2048, 819, 0, 136, 359, 36
2048, 819, 0, 136, 359, 89
2048, 819, 0, 137, 359, 151
2048, 819, 0, 137, 359, 195
2048, 819, 0, 137, 359, 230
2048, 819, 0, 137, 359, 8
2048, 819, 0, 136, 359, 8
2048, 819, 0, 135, 359, 8
2048, 819, 0, 134, 359, 0
2048, 819, 0, 132, 359, 248
2048, 819, 0, 130, 359, 221
2048, 819, 0, 127, 359, 204
2048, 819, 0, 123, 359, 177
2048, 819, 0, 118, 359, 133
2048, 819, 0, 113, 359, 89
2048, 819, 0, 111, 359, 45
2048, 819, 0, 103, 359, 27
2048, 819, 0, 98, 359, 221
2048, 819, 0, 102, 359, 186
2048, 819, 0, 94, 359, 230
2048, 819, 0, 86, 359, 177
2048, 819, 0, 78, 359, 124
2048, 819, 0, 65, 359, 80
2048, 819, 0, 51, 359, 1
2048, 819, 0, 42, 359, 178
2048, 819, 0, 30, 359, 142
2048, 819, 0, 22, 359, 54
2048, 819, 0, 17, 359, 54
2048, 819, 0, 10, 359, 54
2048, 819, 0, 3, 359, 213
2048, 819, 0, 358, 359, 222
2048, 819, 0, 486, 359, 142
2048, 819, 0, 355, 359, 60
2048, 819, 0, 350, 359, 44
2048, 819, 0, 345, 359, 123
2048, 819, 0, 341, 359, 158
2048, 819, 0, 336, 359, 229
2048, 819, 0, 331, 359, 255
2048, 819, 0, 325, 359, 255
2048, 819, 0, 325, 359, 8
2048, 819, 0, 314, 359, 70
2048, 819, 0, 307, 359, 124
2048, 819, 0, 302, 359, 214
2048, 819, 0, 292, 359, 45
2048, 819, 0, 285, 359, 1
2048, 819, 0, 270, 359, 239
2048, 819, 0, 262, 359, 142
2048, 819, 0, 254, 359, 116
2048, 819, 0, 250, 359, 89
2048, 819, 0, 249, 359, 107
2048, 819, 0, 236, 359, 98
2048, 819, 0, 227, 359, 81
2048, 819, 0, 217, 359, 63
2048, 819, 0, 209, 359, 19
2048, 819, 0, 200, 359, 37
2048, 819, 0, 191, 359, 19
2048, 819, 0, 186, 359, 72
2048, 819, 0, 184, 359, 98
2048, 819, 0, 181, 359, 151
2048, 819, 0, 179, 359, 160
2048, 819, 0, 177, 359, 151
2048, 819, 0, 176, 359, 248
