ADC_pan_value, ADC_tilt_value, Button_value, Encoder_tilt_value, Encoder_pan_value, Tilt_Velocity
2048, 3276, 0, 171, 311, 0
2048, 3276, 0, 176, 311, 0
2048, 3276, 0, 180, 311, 0
2048, 3276, 0, 185, 311, 0
2048, 3276, 0, 190, 311, 0
2048, 3276, 0, 196, 311, 0
2048, 3276, 0, 200, 311, 0
2048, 3276, 0, 203, 311, 0
2048, 3276, 0, 207, 311, 0
2048, 3276, 0, 213, 311, 0
2048, 3276, 0, 219, 311, 0
2048, 3276, 0, 223, 311, 0
2048, 3276, 0, 227, 311, 0
2048, 3276, 0, 231, 311, 0
2048, 3276, 0, 235, 311, 0
2048, 3276, 0, 244, 311, 0
2048, 3276, 0, 251, 311, 0
2048, 3276, 0, 255, 311, 0
2048, 3276, 0, 260, 311, 0
2048, 3276, 0, 264, 311, 0
2048, 3276, 0, 266, 311, 0
2048, 3276, 0, 270, 311, 0
2048, 3276, 0, 275, 311, 0
2048, 3276, 0, 278, 311, 0
2048, 3276, 0, 285, 311, 0
2048, 3276, 0, 289, 311, 0
2048, 3276, 0, 293, 311, 0
2048, 3276, 0, 295, 311, 0
2048, 3276, 0, 299, 311, 0
2048, 3276, 0, 303, 311, 0
2048, 3276, 0, 307, 311, 0
2048, 3276, 0, 311, 311, 0
2048, 3276, 0, 318, 311, 0
2048, 3276, 0, 322, 311, 0
2048, 3276, 0, 328, 311, 0
2048, 3276, 0, 331, 311, 0
2048, 3276, 0, 335, 311, 0
2048, 3276, 0, 341, 311, 0
2048, 3276, 0, 346, 311, 0
2048, 3276, 0, 352, 311, 0
2048, 3276, 0, 356, 311, 0
2048, 3276, 0, 1, 311, 0
2048, 3276, 0, 7, 311, 0
2048, 3276, 0, 14, 311, 0
2048, 3276, 0, 19, 311, 0
2048, 3276, 0, 24, 311, 0
2048, 3276, 0, 32, 311, 0
2048, 3276, 0, 39, 311, 0
2048, 3276, 0, 45, 311, 0
2048, 3276, 0, 49, 311, 0
2048, 3276, 0, 54, 311, 0
2048, 3276, 0, 60, 311, 0
2048, 3276, 0, 64, 311, 0
2048, 3276, 0, 70, 311, 0
2048, 3276, 0, 74, 311, 0
2048, 3276, 0, 80, 311, 0
2048, 3276, 0, 83, 311, 0
2048, 3276, 0, 91, 311, 0
2048, 3276, 0, 97, 311, 0
2048, 3276, 0, 103, 311, 0
2048, 3276, 0, 109, 311, 0
2048, 3276, 0, 111, 311, 0
2048, 3276, 0, 114, 311, 0
2048, 3276, 0, 117, 311, 0
2048, 3276, 0, 118, 311, 0
2048, 3276, 0, 124, 311, 0
2048, 3276, 0, 128, 311, 0
2048, 3276, 0, 131, 311, 0
2048, 3276, 0, 136, 311, 0
2048, 3276, 0, 140, 311, 0
2048, 3276, 0, 143, 311, 0
2048, 3276, 0, 148, 311, 0
2048, 3276, 0, 154, 311, 0
2048, 3276, 0, 159, 311, 0
2048, 3276, 0, 165, 311, 0
2048, 3276, 0, 169, 311, 0
2048, 3276, 0, 173, 311, 0
2048, 3276, 0, 181, 311, 0
2048, 3276, 0, 187, 311, 0
2048, 3276, 0, 194, 311, 0
2048, 3276, 0, 198, 311, 0
2048, 3276, 0, 205, 311, 0
2048, 3276, 0, 207, 311, 0
2048, 3276, 0, 211, 311, 0
2048, 3276, 0, 213, 311, 0
2048, 3276, 0, 218, 311, 0
2048, 3276, 0, 226, 311, 0
2048, 3276, 0, 230, 311, 0
2048, 3276, 0, 236, 311, 0
2048, 3276, 0, 243, 311, 0
2048, 3276, 0, 246, 311, 0
2048, 3276, 0, 251, 311, 0
2048, 3276, 0, 254, 311, 0
2048, 3276, 0, 258, 311, 0
2048, 3276, 0, 263, 311, 0
2048, 3276, 0, 267, 311, 0
2048, 3276, 0, 272, 311, 0
2048, 3276, 0, 278, 311, 0
2048, 3276, 0, 282, 311, 0
2048, 3276, 0, 286, 311, 0
2048, 3276, 0, 290, 311, 0
2048, 3276, 0, 294, 311, 0
2048, 3276, 0, 299, 311, 0
2048, 3276, 0, 304, 311, 0
2048, 3276, 0, 309, 311, 0
2048, 3276, 0, 313, 311, 0
2048, 3276, 0, 320, 311, 0
2048, 3276, 0, 324, 311, 0
2048, 3276, 0, 328, 311, 0
2048, 3276, 0, 329, 311, 0
2048, 3276, 0, 335, 311, 0
2048, 3276, 0, 339, 311, 0
2048, 3276, 0, 343, 311, 0
2048, 3276, 0, 346, 311, 0
2048, 3276, 0, 353, 311, 0
2048, 3276, 0, 360, 311, 0
2048, 3276, 0, 3, 311, 0
2048, 3276, 0, 8, 311, 0
2048, 3276, 0, 11, 311, 0
