ADC_pan_value, ADC_tilt_value, Button_value, Encoder_tilt_value, Encoder_pan_value, Tilt_Velocity
2048, 1638, 0, 45, 359, 177
2048, 1638, 0, 43, 359, 195
2048, 1638, 0, 40, 359, 177
2048, 1638, 0, 36, 359, 151
2048, 1638, 0, 34, 359, 124
2048, 1638, 0, 32, 359, 115
2048, 1638, 0, 30, 359, 107
2048, 1638, 0, 27, 359, 98
2048, 1638, 0, 26, 359, 80
2048, 1638, 0, 25, 359, 89
2048, 1638, 0, 22, 359, 89
2048, 1638, 0, 19, 359, 54
2048, 1638, 0, 18, 359, 45
2048, 1638, 0, 16, 359, 62
2048, 1638, 0, 12, 359, 80
2048, 1638, 0, 10, 359, 62
2048, 1638, 0, 9, 359, 62
2048, 1638, 0, 8, 359, 71
2048, 1638, 0, 8, 359, 89
2048, 1638, 0, 7, 359, 98
2048, 1638, 0, 7, 359, 98
2048, 1638, 0, 6, 359, 124
2048, 1638, 0, 5, 359, 142
2048, 1638, 0, 5, 359, 142
2048, 1638, 0, 5, 359, 159
2048, 1638, 0, 5, 359, 195
2048, 1638, 0, 4, 359, 212
2048, 1638, 0, 4, 359, 212
2048, 1638, 0, 4, 359, 221
2048, 1638, 0, 3, 359, 221
2048, 1638, 0, 3, 359, 221
2048, 1638, 0, 2, 359, 221
2048, 1638, 0, 1, 359, 221
2048, 1638, 0, 0, 359, 221
2048, 1638, 0, 359, 359, 212
2048, 1638, 0, 356, 359, 96
2048, 1638, 0, 354, 359, 70
2048, 1638, 0, 349, 359, 61
2048, 1638, 0, 346, 359, 17
2048, 1638, 0, 342, 359, 246
2048, 1638, 0, 341, 359, 220
2048, 1638, 0, 337, 359, 211
2048, 1638, 0, 326, 359, 184
2048, 1638, 0, 316, 359, 96
2048, 1638, 0, 310, 359, 17
2048, 1638, 0, 307, 359, 80
2048, 1638, 0, 301, 359, 80
2048, 1638, 0, 290, 359, 45
2048, 1638, 0, 283, 359, 248
2048, 1638, 0, 278, 359, 213
2048, 1638, 0, 268, 359, 204
2048, 1638, 0, 257, 359, 125
2048, 1638, 0, 253, 359, 63
2048, 1638, 0, 246, 359, 125
2048, 1638, 0, 238, 359, 151
2048, 1638, 0, 232, 359, 134
2048, 1638, 0, 223, 359, 107
2048, 1638, 0, 218, 359, 81
2048, 1638, 0, 217, 359, 134
2048, 1638, 0, 213, 359, 186
2048, 1638, 0, 211, 359, 195
2048, 1638, 0, 211, 359, 10
2048, 1638, 0, 211, 359, 107
2048, 1638, 0, 212, 359, 142
2048, 1638, 0, 214, 359, 213
2048, 1638, 0, 214, 359, 45
2048, 1638, 0, 216, 359, 98
2048, 1638, 0, 218, 359, 195
2048, 1638, 0, 220, 359, 0
2048, 1638, 0, 223, 359, 26
2048, 1638, 0, 226, 359, 88
2048, 1638, 0, 230, 359, 132
2048, 1638, 0, 233, 359, 167
2048, 1638, 0, 235, 359, 194
2048, 1638, 0, 237, 359, 202
2048, 1638, 0, 238, 359, 202
